"ASV_ID" "P29892_1035_S35" "P29892_1037_S37" "P29892_1039_S39" "P29892_1041_S41" "P29892_1043_S43" "P29892_1071_S71" "P29892_1073_S73" "P29892_1075_S75" "P29892_1077_S77" "P29892_1079_S79"
"2812" "6fa81c2454246c0f417377f82436553f" 0 0 0 1 0 0 0 0 0 0
"2813" "6fa982036f7c2761557ee0d6caef5b4b" 0 0 0 0 0 6 0 0 0 0
"2814" "6fb0502f2859604e5e9f2b869108d165" 33 49 38 36 16 0 22 0 0 0
"2815" "6fb4ac50265c86a6e50cf12a1f9d9f6f" 0 0 0 0 0 5 0 0 0 0
"2816" "6fc48b8bbb081f145a3a914e118e11ca" 0 0 0 0 0 0 0 0 0 12
"2817" "6fdb93512b9708b1ead097bf614f2461" 0 0 0 0 0 0 26 23 23 17
"2818" "6fdf402622d31804e34f533216fb232b" 0 0 0 0 0 0 0 0 7 0
"2819" "6fe2786968d03b591c78df420cec14b1" 60 77 53 84 37 0 0 0 0 0
"2820" "6fef6f099bbb81e8eb5322eb103a05e6" 0 0 0 0 0 8 0 0 0 0
"2821" "6ff605dab344589b5bb2fbcc3d5eee9c" 0 0 0 0 0 3 0 0 0 0
"2822" "7000ac0d3d0c8f868544a7fa2e3bca2c" 63 61 81 118 105 81 70 56 81 118
"2823" "700553c1c45baad1c8b3bbb543b3fd25" 0 0 0 0 0 0 0 0 0 6
"2824" "7009cf669b524ded2302c961dc9876c8" 7 0 0 0 0 0 0 0 0 0
"2825" "701755a7a2fb4ac390cde57e7f13b47c" 12 13 0 12 0 0 0 0 0 0
"2826" "7022d127f51b6e8ca878c9bc6132fe6f" 19 8 0 0 0 21 0 0 0 0
"2827" "7027c0b63d1c1d4a0b5056eca8b2368b" 0 0 0 0 12 5 7 12 13 18
"2828" "703878cf94c3d040dd7ac5a23bb3f004" 0 0 0 0 0 2 0 0 0 0
"2829" "7056321e5af9eee7c1d29adf9d689215" 0 0 0 0 0 5 0 0 0 0
"2830" "705aae3bb2a4526e77743929ea21c121" 0 0 0 0 0 0 0 0 3 5
"2831" "705ae6eeea066f7f62dc1415bcacdd1d" 0 0 0 0 0 6 10 0 0 0
"2832" "709e1edbc88d177bda8698dd5d202bb8" 0 0 0 0 0 0 0 0 9 0
"2833" "70a109c9ff5844b5d3bbce0e5d266a3b" 2 0 4 0 0 0 0 0 0 0
"2834" "70ae8d88292c83c3a54824d75c547d78" 0 0 0 0 0 12 0 0 0 0
"2835" "70c102094035cc78a76ae7720344a4bc" 0 0 0 0 0 12 13 0 0 0
"2836" "70c472ff14644e40333282893c5aa089" 0 0 0 0 0 3 0 0 0 0
"2837" "70c6f479f8eeda6e8ee22fab01b045d1" 0 0 5 0 0 7 0 0 0 0
"2838" "70d215c802e7c98df6167e78d40eb447" 6 0 0 0 0 0 0 0 0 0
"2839" "70d7a1dfa3a0e288409c3c6c4fed2f52" 0 0 0 0 0 0 0 0 0 12
"2840" "70e07d67523a8ec474c04d0321eef68b" 7 7 20 8 0 9 4 0 8 0
"2841" "70ff6f9baeef23201db294065da1797f" 0 0 4 0 0 13 6 0 0 0
"2842" "710aea1739b972d0834c3240ddf15660" 0 0 0 0 0 0 0 0 11 0
"2843" "7117aa525ff0fc51f6efb43004470ecf" 0 0 2 0 0 0 0 0 0 9
"2844" "711f0178ce386a733946227f274ad274" 0 0 2 0 0 0 0 0 0 0
"2845" "7121ab04b3744790bd9fc6cdda4a2226" 3 2 0 2 0 0 0 0 13 0
"2846" "7139bccfaa4714d812add6d50c34a5c3" 3 0 0 0 0 0 0 0 0 0
"2847" "713b542546ec8905d07ba7ff0da7c0b8" 0 0 0 0 0 0 0 0 2 8
"2848" "713b787192336560939af06fca93ae54" 3 0 0 0 0 0 0 0 0 0
"2849" "7146745c7ca25d8ebf446a88e3e0c58a" 0 0 0 0 0 26 21 17 20 0
"2850" "7164acbbd55d397ca3e49f806b5b7b56" 0 0 0 0 2 0 0 0 0 0
"2851" "71650107816eec0b66295e406bc53c1e" 0 0 0 0 0 14 0 0 0 0
"2852" "71842d5a306f5bcbcf9efa8d47961873" 0 0 0 0 0 0 0 0 0 11
"2853" "719af65cffba37d9e5b1977225cb0d62" 0 0 0 0 0 6 0 0 0 0
"2854" "71ae1fd555968f1d6873bd2f0cdd9fdd" 195 253 282 221 45 477 389 406 546 180
"2855" "71b08ce89dc531b8545d169885698661" 470 489 531 363 306 54 51 78 171 180
"2856" "71b662682f3ab0a4d63b228bffa0792d" 0 0 0 0 0 3 0 0 0 0
"2857" "71c2561ef35463a068d1156924b0be7f" 0 0 0 0 0 0 0 0 38 88
"2858" "71c3ecc0ab9b57fd19d6b4c737296746" 0 0 0 0 0 3 0 0 0 0
"2859" "71c751a37780bf90fe54cd9704268a72" 0 0 0 0 2 0 0 0 0 0
"2860" "71d55c09e62d51fa96d13ddc2187f415" 0 0 0 0 0 0 5 0 0 0
"2861" "71dd7a2b18aac2bc72c3762008a24da3" 19 3 6 3 10 8 6 9 14 10
"2862" "71de800aa5be60148bf99cc1a2525a17" 0 0 0 0 0 0 0 0 5 0
"2863" "71e2349065a55a6a0fdb5668bc8a0006" 0 0 0 0 0 0 0 0 6 0
"2864" "71f08f4f479e950e130afb5351e2c417" 0 0 0 0 0 0 0 0 0 7
"2865" "71f12c61dd1cb1404909bbdf7a6d9e22" 0 23 0 0 0 0 0 21 15 12
"2866" "71ff3ad91624ff35e9aff4abcd3fd39e" 0 10 0 18 26 9 0 25 16 16
"2867" "7203e71fccc5c60fbac139602a582bcb" 0 0 0 0 0 0 0 0 5 23
"2868" "720a176ca9403c2613294b9b54b54b7e" 0 0 0 0 0 0 0 0 0 1
"2869" "7215b3ce04c2855932ce2af9f22f40be" 15 11 11 18 0 17 11 9 10 0
"2870" "72185bcde8ddaf10c68b2c4434b719f1" 0 0 0 0 0 14 0 0 0 0
"2871" "721b63688f47239daafba760ac553315" 0 0 0 0 0 0 0 0 0 3
"2872" "721e7094ac5aa8ce6763adcf10d3b579" 0 0 0 0 0 0 0 0 1 0
"2873" "7221dd8eeb99d1c1797428aa6dd221a0" 0 0 0 0 0 3 0 13 8 8
"2874" "72234f16805b4a6e534d673ad9c4b6c5" 0 0 0 0 0 24 13 0 0 19
"2875" "7224f65931042f79925fab18771e7055" 0 0 0 0 0 0 0 14 25 28
"2876" "72286369af4fc8cfaaa811b9ed0f8acd" 0 3 2 0 0 0 0 0 0 0
"2877" "722fb6947746ee2e2d0708d2028e0a85" 0 0 0 0 13 0 0 0 7 0
"2878" "72370247a43d278a148d26faf9493308" 0 0 0 0 0 0 0 0 6 8
"2879" "723d3c2404f29292faa3e7e781c63674" 0 0 0 0 0 3 0 0 0 0
"2880" "7246acc769b67b11d75f752c05a71afb" 0 0 0 0 0 11 18 15 6 0
"2881" "72577f6bae6c095e6edc349c9084788e" 0 0 0 0 0 2 0 0 5 0
"2882" "72579bc135381effa6f8ef41f6d6dab9" 0 0 0 0 0 0 6 17 36 38
"2883" "7259997f1c850f0f8acecf13b2ca9300" 0 0 0 0 0 0 0 2 0 17
"2884" "726a8b1ea0145bbc06d7de932acbe843" 0 0 0 0 0 10 0 0 0 0
"2885" "726c79404c82919c43369f321d028882" 0 0 0 0 0 11 0 0 0 0
"2886" "72716ee7ca10f8399c87d5bbab750fea" 14 0 24 18 0 63 37 43 60 71
"2887" "728419761fd121a6b1a480d93b43d7d1" 0 0 0 0 0 10 8 21 34 194
"2888" "728e4914ecd78352bc994b14df409e05" 0 0 0 0 0 3 0 0 0 0
"2889" "7293c81fe35784eb8f1a8da887291fa4" 0 0 0 4 16 0 0 0 0 0
"2890" "7295093612bee5cec54cb9469bbc05b3" 0 0 0 0 0 41 0 0 0 0
"2891" "729ca7bf236f535b7c710966c8e78dee" 28 18 14 15 5 0 0 0 0 1
"2892" "72ae20ed3a255e126f38cddc94558e2f" 0 0 0 6 0 0 0 0 0 0
"2893" "72aee7b7dce5ecc8e563c2a441090bd3" 0 0 0 0 0 5 0 0 0 0
"2894" "72b0bc99586fbb40f19538157cddc7cb" 0 16 0 0 0 0 0 0 0 0
"2895" "72be1bace20421d6899f337013c34545" 0 0 4 0 0 0 0 0 0 0
"2896" "72c10fda40351a095674e9d67226bb2f" 0 0 0 0 0 29 7 7 10 12
"2897" "72c290f956f3d2da88567eafe3710632" 76 124 123 97 106 0 0 9 20 12
"2898" "72cef42789ed5f8f43223242ff450630" 0 0 0 0 0 0 0 0 0 12
"2899" "72e1bfe5dca1df3f9bbee9fe9484d7bc" 28 43 55 33 0 0 0 0 0 0
"2900" "72ec0452effde8eb364869e07bde4d3d" 0 0 0 0 0 0 0 1 0 0
"2901" "72f1fc4d8928a4a0071fdb2755a0d821" 0 0 0 7 3 0 0 6 0 0
"2902" "73318d59ecbd357e16c1c272f195d8a8" 0 0 0 0 0 0 0 0 9 19
"2903" "7331edf904c3bfe341cae6efa57b42d7" 2 0 0 0 0 0 0 0 0 0
"2904" "7336dbf52255f7cfb9cc5d30ec3c60f3" 32 32 46 35 26 59 50 54 90 84
"2905" "733bb603e3e1be3471a8b4592878949a" 0 0 0 0 0 0 0 0 3 0
"2906" "73456eb164f20b4f2b077fb20d0d0f93" 0 0 0 0 0 0 0 6 0 0
"2907" "734b22d8e833349ca9f2c4831ad39149" 0 0 0 0 0 2 0 0 0 0
"2908" "734c6d514b7c8522697ca8ba5293b254" 0 36 34 37 0 0 0 0 0 0
"2909" "734cbe3ce05a05cd2ea565a413da065c" 4 6 0 0 0 0 5 0 0 0
"2910" "73531c6e063220d7036e8e3461653fc4" 0 0 0 0 5 0 0 0 0 0
"2911" "736509a52da9442dc2d235324ba404a3" 0 0 0 0 0 0 0 0 0 22
"2912" "73805840e983ebb2c9dbf2180b909886" 5 0 0 0 0 3 0 0 0 0
"2913" "739eb178714116af3c6802221f7c8cc7" 0 0 0 0 0 14 0 5 8 18
"2914" "73ae4d8393322d16bb08fa76773172cc" 18 9 11 12 0 0 0 0 0 0
"2915" "73b8e03d3c138fc87f9261c75154a1b8" 0 0 0 0 0 17 0 0 0 0
"2916" "73bc9e2b916c08cd84f8f4643276e633" 0 0 0 0 0 0 0 12 15 0
"2917" "73cbfdb1ae1a86324ca966b7a8855e70" 0 0 0 0 0 0 0 8 0 0
"2918" "73e1941b01171cdec3e3841912e49cd8" 0 0 0 0 0 0 5 0 0 0
"2919" "73e7a05ae57e79aaca3cc2e1f17fc796" 0 3 0 3 0 0 0 0 2 7
"2920" "73eab86b51aac144dd94ac87a54005e8" 0 0 0 0 0 0 0 0 0 14
"2921" "73f111714028d076407178587b748aca" 0 0 0 0 0 15 14 13 15 0
"2922" "73fda5aac60026ff6a5407cc28ba8906" 0 0 0 0 0 0 0 0 0 16
"2923" "73ff18cf24a5bb8646f8d2e585f842dc" 0 0 0 0 0 12 0 10 17 0
"2924" "7403a76236f56af3393ec29514764af0" 6 5 10 11 0 0 0 0 0 0
"2925" "7405ed1db532f65a55138754d00b4b34" 0 0 0 0 0 17 0 0 15 0
"2926" "740a316e774c31ef3658d689f8b8ac92" 8 9 0 6 5 0 0 0 0 0
"2927" "740addc7c645b4aecb84c9cfb2916804" 0 4 0 0 0 0 0 0 0 0
"2928" "740be2e42b74a2c8241330fdb87442f4" 7 6 10 5 0 8 8 10 8 0
"2929" "740cc5bcc7ab56778d94649c1c5ef74c" 0 0 20 0 0 0 0 0 0 0
"2930" "741c68da4a16e84a09025fb2f5631329" 0 13 0 0 0 0 0 0 0 0
"2931" "7449e41b750523cf823df3f155b980a2" 0 0 0 0 0 0 4 6 5 0
"2932" "74541024364316b85742416acde4e32b" 0 0 0 0 0 0 0 0 0 16
"2933" "7454c8de8b2d63f3449603a8ddc54257" 0 0 0 0 0 20 0 0 7 0
"2934" "7459c149c5684573a0bf47ad44231a48" 0 0 0 0 0 7 13 13 38 21
"2935" "745ad8d965538b394e2bb31eb53cdce2" 0 0 0 0 0 15 0 2 0 0
"2936" "7465c1cac634665077af2a04d81e8ef6" 0 0 0 0 0 16 10 0 0 0
"2937" "7466616abc145f344304bb20ce87da2e" 0 0 0 0 0 0 0 9 0 0
"2938" "747ce1e2dfe4f6a7450e797655d218aa" 0 0 6 0 0 8 0 0 0 0
"2939" "7480a99487917466b8a4159cce346aeb" 0 0 4 0 0 11 0 0 0 0
"2940" "748eaf886016e45d14e3c7525eebb641" 0 0 0 0 15 0 0 13 35 26
"2941" "749d3be55f77566045cf48b03760c197" 0 0 0 0 12 0 0 0 0 0
"2942" "74af0a271a47109ab5f4876bcf893abd" 0 0 0 0 0 0 0 18 19 15
"2943" "74b3e2eca9452ddebfac003bcbd7dc1f" 0 0 0 0 8 13 0 8 22 0
"2944" "74b9d6aed57315ba8f15d130addbe759" 0 0 0 0 0 116 37 0 30 20
"2945" "74be2d34e3b01c2427cda794775bc7d8" 0 0 0 0 0 21 0 0 0 0
"2946" "74ff6be70ac93f1e3758104ccd61310d" 0 0 0 0 0 7 2 0 0 0
"2947" "750d291dc445f40c0c861bd342c4ad66" 10 0 0 9 0 4 0 0 4 0
"2948" "7511d822c6459d95703988ac7b2d988a" 0 9 10 12 0 0 0 0 0 0
"2949" "7518280c8091390f899b5220e3761d6f" 0 0 0 0 0 2 0 0 0 0
"2950" "752a16428005fb076b2e457defc54fa3" 0 0 0 0 12 0 0 0 0 0
"2951" "7548b144fea470560945049f4ae3fa62" 0 0 0 9 0 27 23 0 17 0
"2952" "7567cfbe8848c401a6bf949f97986b54" 0 0 0 0 0 4 0 0 0 0
"2953" "7567eec9f18ff05114395b51a54fd351" 0 0 0 0 0 10 0 0 0 0
"2954" "7580a3dcf45ebf32b881948b753e2bf7" 0 0 0 0 0 0 0 13 0 0
"2955" "7588d494cb105446831cb89c5794fb83" 0 0 0 0 0 18 0 0 0 0
"2956" "7590793e397cfe9681e4c92cb8997777" 0 0 0 0 0 0 0 0 0 5
"2957" "75985f13ba2fc1841966b6eb934fe660" 0 0 0 0 0 0 0 17 18 0
"2958" "75a64f20e77ef6ade3dd0ed9691a68bb" 0 0 0 0 0 29 0 22 44 62
"2959" "75a959ef91d4766abc33eb45fee5c5cc" 0 0 6 0 0 0 3 0 0 0
"2960" "75a9af68035e9377d9de2c38f290c74b" 0 7 0 0 0 0 0 0 0 0
"2961" "75af9ca676062b86808fdc4e8cd08994" 0 11 0 13 17 0 0 0 0 0
"2962" "75bfc3355b96e691a8a9e0c8f89aef84" 40 77 82 43 29 10 9 17 31 0
"2963" "75c0c69d77a7e166956b54740110b1c3" 0 0 0 0 0 0 0 0 0 6
"2964" "75c5b6b8746414cbd1d2068038c50c94" 21 32 24 28 0 0 18 0 25 0
"2965" "75d02550b9abd6c10144849f41fa1f32" 0 0 6 0 0 0 0 0 0 0
"2966" "75f2b49c1d040a9a23714de8aae399cb" 0 0 0 0 0 0 0 0 0 11
"2967" "75fabd1edcaee9b6936b37304502a4c4" 0 6 0 0 0 0 0 0 0 0
"2968" "75fdb5fae6736a300f5c03143169c47e" 0 7 11 17 27 0 0 0 0 0
"2969" "7608c76626b79b14f79469ce035871e8" 0 0 0 0 0 0 3 3 0 0
"2970" "760d56836b78c52bef2386595b457d5e" 0 0 0 7 9 0 0 0 0 0
"2971" "760ff8acb14981aed461fa3218401ed7" 0 0 0 0 0 13 11 0 7 6
"2972" "761c631117e2c7065da6ab6f12294fc0" 0 0 0 0 0 5 10 0 0 0
"2973" "7627b4e1de4d962f904fb87a0d1a4cf3" 0 0 0 0 0 0 0 0 25 0
"2974" "762b9beb891bf9c330ebb8c31b4d8960" 0 19 0 18 0 33 14 25 41 0
"2975" "7655a4a844111e2c9ea4708dc8c40109" 0 0 0 0 0 34 21 0 25 14
"2976" "765b23506262df368ebbb728c1d8a1db" 0 2 0 0 0 0 0 0 0 0
"2977" "766ce8a2e451c0840131b04ed1aeb1da" 24 0 33 0 24 0 0 0 0 0
"2978" "768098d507729fe3c2f5ef6690e4cf28" 56 41 59 58 82 0 0 0 0 0
"2979" "7684f2670d8a830e0cd9884b2b1895fa" 0 0 0 0 0 0 0 0 14 0
"2980" "768add2b4a5d4ea172347ba99c99b7f2" 9 0 0 0 0 0 0 0 0 0
"2981" "769b918cb541bcf64159a3a99983a80f" 0 0 0 0 0 16 0 0 0 0
"2982" "76acf777518d35657879d73fba8c9b57" 10 11 0 0 0 16 15 10 9 0
"2983" "76bf1ec393bb6fb97e4d9df1a7721b92" 0 0 0 0 0 5 0 0 0 0
"2984" "76c6d8f0905c4d929ed1279bc69858f9" 12 0 7 0 0 20 16 0 9 0
"2985" "76d5e607562e8f635e7469767e676b32" 0 0 3 0 6 0 0 0 0 0
"2986" "76ee82163b9ac00cf72c0a93e74a1a53" 5 0 4 0 0 0 0 0 0 0
"2987" "77121d973594d7fd4814b9b91429136e" 0 0 0 0 0 0 0 0 0 6
"2988" "77129f69b3c2afefa72c46be7e33bc9d" 0 0 0 0 0 0 2 0 0 0
"2989" "771ea1c63479ba9a8a24e9f6a877327d" 0 0 0 0 0 0 0 0 0 17
"2990" "77269ffa76431a3155133cffdcf5c6fa" 0 0 0 0 0 0 3 0 0 0
"2991" "772afb3e64701e738844e1bb7a92ab38" 0 0 0 0 0 0 0 0 21 0
"2992" "772bb64eba43bdbed1a4a61bedd2d675" 36 58 45 26 26 27 29 38 45 0
"2993" "772d331921e7029450da604dce170965" 0 0 0 0 0 0 0 0 2 0
"2994" "773b194ac73c3bfbbcae5dbe8ba9329a" 0 0 0 0 2 0 0 0 0 0
"2995" "773f940b8b6d289018ac8055fbe38244" 0 0 0 0 0 217 118 34 32 6
"2996" "7777358c0e92d30a9aea949ca892dbdb" 0 0 0 0 0 0 0 2 0 0
"2997" "777d9dab4ad54896d4c40b15ba796aab" 0 0 0 0 4 0 0 0 0 0
"2998" "777ec0cb678e4db7cfec09f6743e37e8" 0 0 0 0 0 56 38 51 100 20
"2999" "77936cb6b8c96ecbf2f34233a3776834" 0 0 0 1 0 0 0 18 4 0
"3000" "77bc4d28ba64b164da54c50fa348d8ae" 0 0 0 0 0 0 17 0 0 0
"3001" "77e3e27b8b5631cb461b013a0208c0bd" 0 0 0 0 0 7 0 0 0 0
"3002" "77e42386d4cc819a472b23343585672e" 0 0 0 0 6 0 0 0 0 0
"3003" "77f93dc0ac33802be25fc059f88771c4" 0 0 6 0 9 0 0 0 0 0
"3004" "781a1dccee437bc3bfa6db183598f142" 0 0 0 0 0 0 0 0 0 7
"3005" "781f9b271a9c2768ba4d8079af4c0e48" 6 0 10 6 0 20 0 0 0 0
"3006" "783520885b7c12092debf4d5324d456c" 0 0 11 13 0 0 0 0 27 0
"3007" "783e0cda67ec54c950f9f813ad4607ed" 0 0 0 0 0 0 0 0 2 0
"3008" "784756b35a1d199d6b72207f2e176fe8" 0 0 0 0 0 9 0 0 0 0
"3009" "784d5286070ea45982be48557db0b497" 17 14 12 14 15 62 36 35 45 68
"3010" "785dbbc9508f4d81245dc9e08d17bffd" 0 0 0 0 0 5 0 0 0 0
"3011" "785ea8dfbabc55d308a693f55dd1860b" 0 0 0 0 0 80 35 0 26 0
"3012" "7863c37551063c39943d3e2a4fbb71eb" 14 0 0 10 0 17 0 0 0 0
"3013" "786f74e74370b240824e8030ed2cea67" 0 0 0 0 0 30 34 0 30 0
"3014" "7872fba6a309bad338d1f440804b5a77" 0 11 0 0 0 0 0 0 0 0
"3015" "78757150b79048eb55f5824df702ee2d" 0 0 0 0 0 0 0 0 0 16
"3016" "78788da4c9a86936b210afe1da9becff" 0 0 0 29 0 0 0 0 0 0
"3017" "7878c3a29e232c69d747c3846c575f17" 0 0 0 0 0 0 0 0 0 2
"3018" "787fad9eac98337b533354ab0ff01c0f" 0 0 0 0 0 23 22 23 24 0
"3019" "7881ed7b284874c7090a50920a904647" 0 0 0 0 0 0 0 0 5 5
"3020" "7895d0d702b9672e3f0edd924fa4dd8d" 0 0 0 0 0 0 0 0 4 0
"3021" "78b4c16341a93e3aab6084c3e850a673" 0 0 0 3 4 0 0 0 0 0
"3022" "78bf1a31d86aa98081e1c84d7a3ddc5d" 0 0 0 0 3 0 0 0 0 0
"3023" "78c151f9bb88b2d5a6c022b13c982ae8" 0 0 0 0 0 12 0 0 0 0
"3024" "78cd2f9110fcd409f719735c4c6694c5" 0 0 0 0 0 0 7 0 9 0
"3025" "78e1d55961580c341a7aebfb5080a015" 0 0 0 0 0 10 0 0 0 0
"3026" "7905d35413105e750b72f676f0e4644f" 0 0 14 0 0 0 0 0 0 0
"3027" "79101800dac226785d03e38ce6501c8b" 39 55 53 35 44 17 13 17 31 14
"3028" "7914febd4818c2b4737b87f9524c558e" 15 31 17 12 0 91 101 49 65 12
"3029" "7929a3f2948560db0dcc4845dc281531" 0 0 0 0 0 0 4 0 0 0
"3030" "792e99f157181bc6cbd3f578091531d5" 0 0 0 0 0 0 0 0 11 0
"3031" "793333200aaa7fb5dafc2bcec193effd" 0 2 2 0 0 6 8 4 5 0
"3032" "793b1deaa3c55ec623549d468e253b29" 0 0 9 0 2 0 0 0 0 0
"3033" "79470b30e977bfc0b01f3c6b68ff6a29" 0 0 0 0 0 0 0 9 0 0
"3034" "795d1d8180c11503cf55c659c61f7705" 0 0 0 0 0 0 12 22 34 0
"3035" "796cf6ae978211831587095348c67427" 0 0 0 0 0 13 1 0 1 0
"3036" "797a48f6440a569e05e1f7a20cbb2692" 0 0 0 0 0 9 0 0 0 0
"3037" "797ed51ae10981b667b962caa6e03864" 0 0 0 13 0 0 0 0 0 0
"3038" "79875f7310fa9cc27ee49b4b754b6726" 0 0 0 0 3 0 0 0 0 0
"3039" "798defcd3df5f54c83a9762dfff09aff" 0 0 0 0 0 8 0 0 0 0
"3040" "79949e257a6f8dc1e5b9d515a240ae28" 0 0 0 0 0 0 7 0 12 0
"3041" "7998046f9223db2d495bf17cd7108f5c" 0 0 0 0 0 0 0 0 6 0
"3042" "79a206c80465f20e07f338cc5038d063" 0 0 0 0 0 29 22 31 69 9
"3043" "79add7f5c9b35cb1a9e96f5543d07ba8" 7 0 0 0 0 0 0 0 0 0
"3044" "79c9fb06125a2a71c5a33dbd0ff71d55" 0 0 0 0 0 8 11 10 8 0
"3045" "79d0539fbad3bf99d66604e21c880ea0" 0 0 6 0 0 0 0 0 11 0
"3046" "79d575f4bed487d52fe61e4715ed066f" 0 0 0 3 0 0 0 0 0 0
"3047" "79e1fb2f94cfb977744cefd61695d615" 3 0 0 0 0 5 0 0 0 0
"3048" "79e2c6ddb2135bccb9cca02cbc424f78" 0 0 7 0 0 0 0 0 0 0
"3049" "79f0a205618eeebacedb579823d43b3c" 55 74 60 62 40 38 34 31 60 0
"3050" "7a1609aa4b0f4467962da3e5ebe3ed04" 0 0 0 0 0 9 0 0 0 0
"3051" "7a2da2af5c304e373fb06f3d77a19b0c" 0 0 0 0 0 46 0 38 31 0
"3052" "7a56ab78ec77e62ff3667cc75c24bdc8" 7 0 0 0 0 38 0 0 21 0
"3053" "7a56b5abc5791e841b45343a1e69a9f0" 0 2 0 0 11 0 0 0 0 0
"3054" "7a5b1856743f20a2170448f18d20669f" 0 0 0 0 10 0 0 0 0 0
"3055" "7a6a1426a7cdfdda37870a9be0c47dd3" 26 0 27 0 0 0 0 0 0 0
"3056" "7a77c9ff7caae867b4432f7168b6b201" 0 0 2 0 0 0 0 0 0 0
"3057" "7a819926f22f757134e59d28bdbf8763" 0 0 6 8 15 0 0 0 0 0
"3058" "7a826712ad38ae0a0408e625913fba29" 23 0 0 0 39 27 21 42 114 297
"3059" "7a8a37811d2a142e0742928ae4b570f5" 0 0 0 0 0 0 0 0 0 4
"3060" "7a8f90b97ae07b1f3f67f2bdd5ed3709" 0 15 10 0 0 0 0 0 0 0
"3061" "7a94b66c2a97f9ccb9109867847bf171" 0 0 0 0 0 0 0 0 3 0
"3062" "7a99632d8992851d1f8e27d34403f9e9" 27 26 17 21 0 0 6 0 0 0
"3063" "7aa37c9b2037e4978674ea54f9367066" 0 0 0 1 0 0 0 0 0 0
"3064" "7aa4dbbdcb175cff7c86bb590f5baa6b" 0 0 0 0 0 0 0 7 3 0
"3065" "7ab7bfcf40df196f7f24935c0a4d80fe" 0 0 0 0 0 0 0 0 3 0
"3066" "7abfa24b6acd0608b0e22372d40892c7" 0 0 0 0 0 0 0 0 0 4
"3067" "7ac2e828c092535942e3755d5ca674dd" 0 0 0 0 0 0 0 0 2 0
"3068" "7acddf591ceb9da8bc36211552374217" 0 12 3 0 0 10 0 14 0 0
"3069" "7ad47880c75d043edee2b96d0eb87017" 0 0 0 0 0 0 0 0 14 0
"3070" "7ae32c035369519aedd2927ffe8ce863" 0 0 0 0 0 0 0 0 0 7
"3071" "7ae81a237fd4f018b60b1ec6ae07e263" 33 31 20 30 0 68 35 22 31 0
"3072" "7af4ad4ffb2a48268a1a881aba77c435" 0 0 0 0 0 0 2 0 0 0
"3073" "7b0b4759e82c6380648e5d33598b6678" 0 0 0 0 0 11 8 0 0 0
"3074" "7b1141b6987e399574ca0d682ec446b4" 16 0 0 11 0 0 19 0 0 0
"3075" "7b17cce3abca2890dd633568e8b0566b" 0 0 0 0 0 0 5 5 9 22
"3076" "7b1dbc12b0acdb1aacf8aecc32fbd176" 0 0 0 0 0 0 0 0 0 8
"3077" "7b2467eeb5b3e45f6f5449ee56d83b76" 0 0 0 0 0 0 0 7 0 0
"3078" "7b25d468e3fe2d18944c1f9d2150694c" 0 0 0 0 0 0 0 0 8 0
"3079" "7b26f9c8f0ed88bcc53dd0248d280ed6" 19 16 15 20 8 54 56 43 57 23
"3080" "7b374a389a79b725d85226b9acd5f2e7" 22 28 28 13 0 20 19 0 0 0
"3081" "7b4e7fcd906f43abbb951f7c682dc5c1" 0 0 1 0 0 0 0 0 0 0
"3082" "7b61d7eb8df4694028e07caebc44fe48" 0 0 0 6 0 0 0 0 0 7
"3083" "7b625c992255302e8d8cb3a5f6df7f4e" 0 0 0 0 0 0 0 0 0 6
"3084" "7b66e708f68f8746cfed7e344404fbc8" 33 0 26 0 0 0 0 0 0 0
"3085" "7b73e6c94fd54c4d1562f4a56e95c27c" 9 0 10 7 0 0 0 0 0 0
"3086" "7b76b307e5351d6bd4bfb3f874d23370" 0 0 0 0 0 0 0 0 8 12
"3087" "7b807fca15db047b9af3d081bc0da886" 0 0 0 0 0 40 12 0 0 0
"3088" "7b84859b0bd4c1e75c3af38b371fd0e3" 0 0 10 0 0 0 0 0 0 0
"3089" "7b8a5f0b98cd75207f30a0ccdecc5fc4" 0 0 0 0 0 22 0 0 0 0
"3090" "7b9eab90981be6d14b62c0d6ac986344" 0 0 0 0 0 11 13 0 0 0
"3091" "7babbf3b3581cbdfb2f112f2e2bceaaa" 8 15 14 10 0 0 0 0 0 0
"3092" "7bacf7f5371b5427cf00b6d3324200eb" 18 23 29 14 0 0 0 0 0 0
"3093" "7bb06c29b7439a522ce4031f9efa7579" 0 0 0 0 5 0 0 0 0 0
"3094" "7bb09cae5855c9a0d7bc96449f045d13" 0 0 0 0 0 20 0 0 0 0
"3095" "7bca16e058b7118b1ba86bfe9530bbd7" 0 15 0 11 0 0 0 0 0 0
"3096" "7be1a3f2779236b3533fa994149bb8f5" 0 0 0 0 0 6 0 0 0 0
"3097" "7be7bd57c1966b04b3bae5c120767954" 0 0 0 0 0 11 0 17 16 16
"3098" "7bed509c0348d3ef20eff54260deec3a" 0 0 0 0 0 10 9 26 10 16
"3099" "7c0177534937abe95503be71f82ca2d2" 82 108 114 98 61 70 55 69 71 46
"3100" "7c029cced5c4eb3c52a9521300b3c814" 6 4 11 10 14 45 32 17 36 54
"3101" "7c1955f02942cf73d91e3325c1fea9e3" 0 0 0 0 0 7 0 0 0 0
"3102" "7c1a792e55b94c605f3c88e4eab32eb1" 5 8 10 6 15 0 4 0 15 0
